name,surface,aces,winner,total_pts
David Ferrer,Hard,10.0,False,136.0
David Ferrer,Hard,3.0,False,131.0
Mikhail Youzhny,Hard,10.0,True,144.0
David Ferrer,Hard,3.0,False,144.0
David Ferrer,Hard,1.0,False,93.0
David Ferrer,Hard,0.0,False,76.0
David Ferrer,Grass,2.0,False,74.0
David Ferrer,Grass,9.0,False,138.0
David Ferrer,Grass,16.0,False,145.0
David Ferrer,Grass,5.0,False,129.0
David Ferrer,Grass,1.0,False,79.0
David Ferrer,Grass,5.0,False,118.0
Lleyton Hewitt,Grass,11.0,True,132.0
David Ferrer,Grass,10.0,False,145.0
David Ferrer,Grass,1.0,False,78.0
Tommy Haas,Hard,4.0,False,72.0
Tommy Robredo,Hard,1.0,False,96.0
Mikhail Youzhny,Grass,0.0,False,77.0
Feliciano Lopez,Hard,23.0,True,178.0
Nikolay Davydenko,Grass,8.0,False,117.0
Mikhail Youzhny,Clay,5.0,True,152.0
Feliciano Lopez,Grass,18.0,True,83.0
Jarkko Nieminen,Grass,4.0,True,103.0
Nicolas Almagro,Hard,10.0,True,93.0
Nicolas Almagro,Hard,18.0,True,103.0
Nicolas Almagro,Hard,5.0,True,57.0
Janko Tipsarevic,Hard,2.0,False,32.0
Nicolas Almagro,Hard,15.0,True,138.0
Nicolas Almagro,Hard,22.0,True,147.0
Nicolas Almagro,Hard,10.0,True,169.0
Nicolas Almagro,Hard,11.0,True,96.0
Nicolas Almagro,Hard,15.0,True,178.0
Xavier Malisse,Hard,14.0,False,178.0
Nicolas Almagro,Hard,17.0,True,135.0
Nicolas Almagro,Hard,10.0,True,106.0
Nicolas Almagro,Hard,31.0,True,143.0
Nicolas Almagro,Clay,13.0,True,113.0
Nicolas Almagro,Clay,9.0,True,95.0
Nicolas Almagro,Clay,9.0,True,101.0
Janko Tipsarevic,Clay,3.0,False,84.0
Nicolas Almagro,Clay,20.0,True,156.0
Nicolas Almagro,Clay,11.0,True,80.0
Nicolas Almagro,Clay,15.0,True,131.0
Nicolas Almagro,Clay,20.0,True,104.0
Nicolas Almagro,Clay,18.0,True,98.0
Nicolas Almagro,Clay,18.0,True,102.0
Nicolas Almagro,Clay,12.0,True,97.0
Nicolas Almagro,Hard,12.0,True,158.0
Nicolas Almagro,Hard,31.0,True,134.0
Nicolas Almagro,Hard,18.0,True,180.0
Nicolas Almagro,Hard,20.0,True,105.0
Nicolas Almagro,Hard,15.0,True,106.0
Nicolas Almagro,Hard,12.0,True,86.0
Nicolas Almagro,Hard,11.0,True,70.0
Nicolas Almagro,Hard,11.0,True,122.0
Nicolas Almagro,Grass,11.0,True,118.0
Nicolas Almagro,Grass,21.0,True,133.0
Nicolas Almagro,Grass,48.0,True,161.0
Nicolas Almagro,Grass,20.0,True,117.0
Nicolas Almagro,Grass,18.0,True,128.0
Jarkko Nieminen,Grass,7.0,False,115.0
Nicolas Almagro,Grass,33.0,True,206.0
Nicolas Almagro,Grass,28.0,True,149.0
Nicolas Almagro,Grass,8.0,True,114.0
Nicolas Almagro,Hard,19.0,False,146.0
Nicolas Almagro,Hard,7.0,False,85.0
Nicolas Almagro,Hard,16.0,False,159.0
Nicolas Almagro,Clay,7.0,False,165.0
Tommy Robredo,Clay,8.0,True,169.0
Nicolas Almagro,Clay,18.0,False,174.0
Nicolas Almagro,Clay,23.0,False,156.0
Nicolas Almagro,Clay,7.0,False,122.0
James Blake,Clay,6.0,True,145.0
Nicolas Almagro,Clay,14.0,False,169.0
Nicolas Almagro,Hard,8.0,False,90.0
Nikolay Davydenko,Hard,3.0,True,115.0
Nicolas Almagro,Hard,11.0,False,121.0
Nicolas Almagro,Grass,18.0,False,85.0
Nicolas Almagro,Grass,8.0,False,113.0
Mikhail Youzhny,Grass,18.0,True,137.0
Nicolas Almagro,Grass,20.0,False,90.0
Nicolas Almagro,Grass,14.0,False,130.0
Nicolas Almagro,Grass,11.0,False,111.0
Nicolas Almagro,Grass,9.0,False,107.0
Jurgen Melzer,Clay,4.0,False,125.0
Feliciano Lopez,Hard,26.0,True,152.0
Tommy Robredo,Hard,5.0,True,108.0
Andy Roddick,Hard,8.0,True,93.0
Feliciano Lopez,Grass,16.0,True,101.0
Andy Roddick,Grass,13.0,True,85.0
Jurgen Melzer,Hard,2.0,False,80.0
Xavier Malisse,Hard,7.0,False,78.0
Janko Tipsarevic,Grass,4.0,False,88.0
Feliciano Lopez,Clay,12.0,True,154.0
James Blake,Hard,2.0,True,90.0
Juan Carlos Ferrero,Hard,3.0,True,48.0
Feliciano Lopez,Hard,43.0,True,203.0
Feliciano Lopez,Hard,19.0,True,127.0
Feliciano Lopez,Hard,12.0,True,110.0
Feliciano Lopez,Hard,8.0,True,110.0
Feliciano Lopez,Hard,26.0,True,91.0
Feliciano Lopez,Hard,6.0,True,111.0
Feliciano Lopez,Hard,17.0,True,108.0
Feliciano Lopez,Hard,10.0,True,117.0
Feliciano Lopez,Hard,28.0,True,95.0
Feliciano Lopez,Hard,19.0,True,155.0
Feliciano Lopez,Hard,13.0,True,112.0
Feliciano Lopez,Hard,11.0,True,104.0
Feliciano Lopez,Hard,17.0,True,136.0
Feliciano Lopez,Hard,17.0,True,152.0
Feliciano Lopez,Hard,9.0,True,91.0
Feliciano Lopez,Clay,14.0,True,102.0
Feliciano Lopez,Clay,30.0,True,186.0
Feliciano Lopez,Clay,13.0,True,128.0
Feliciano Lopez,Clay,8.0,True,135.0
Feliciano Lopez,Clay,26.0,True,126.0
Feliciano Lopez,Clay,11.0,True,148.0
Feliciano Lopez,Hard,22.0,True,136.0
Feliciano Lopez,Hard,14.0,True,111.0
Feliciano Lopez,Hard,19.0,True,143.0
Feliciano Lopez,Hard,21.0,True,148.0
Feliciano Lopez,Hard,23.0,True,141.0
Feliciano Lopez,Hard,17.0,True,99.0
Feliciano Lopez,Hard,19.0,True,178.0
Feliciano Lopez,Hard,18.0,True,103.0
Feliciano Lopez,Hard,21.0,True,156.0
Feliciano Lopez,Hard,16.0,True,92.0
Feliciano Lopez,Hard,4.0,True,54.0
Feliciano Lopez,Hard,18.0,True,96.0
Juan Carlos Ferrero,Hard,8.0,False,74.0
Feliciano Lopez,Hard,13.0,True,161.0
Feliciano Lopez,Hard,11.0,True,87.0
Feliciano Lopez,Hard,15.0,True,121.0
Feliciano Lopez,Hard,19.0,True,94.0
Feliciano Lopez,Hard,12.0,True,126.0
Feliciano Lopez,Grass,16.0,True,87.0
Feliciano Lopez,Grass,11.0,True,106.0
Feliciano Lopez,Grass,13.0,True,50.0
Feliciano Lopez,Grass,16.0,True,100.0
Feliciano Lopez,Grass,28.0,True,154.0
Feliciano Lopez,Grass,28.0,True,112.0
Andy Roddick,Grass,23.0,False,103.0
Feliciano Lopez,Grass,28.0,True,181.0
Feliciano Lopez,Grass,19.0,True,139.0
Feliciano Lopez,Grass,25.0,True,124.0
Feliciano Lopez,Grass,29.0,True,136.0
Feliciano Lopez,Grass,15.0,True,92.0
Feliciano Lopez,Grass,24.0,True,122.0
Feliciano Lopez,Grass,24.0,True,87.0
Feliciano Lopez,Grass,13.0,True,153.0
Feliciano Lopez,Grass,28.0,True,185.0
Feliciano Lopez,Grass,9.0,True,88.0
Feliciano Lopez,Grass,14.0,True,99.0
Marat Safin,Grass,6.0,False,82.0
Feliciano Lopez,Grass,7.0,True,92.0
Feliciano Lopez,Grass,17.0,True,98.0
Feliciano Lopez,Grass,23.0,True,172.0
Feliciano Lopez,Grass,7.0,True,125.0
Feliciano Lopez,Grass,24.0,True,114.0
Mikhail Youzhny,Grass,3.0,False,89.0
Feliciano Lopez,Grass,18.0,True,99.0
Feliciano Lopez,Grass,29.0,True,171.0
Feliciano Lopez,Grass,20.0,True,187.0
Feliciano Lopez,Grass,17.0,True,121.0
Feliciano Lopez,Hard,29.0,False,137.0
Andy Roddick,Hard,29.0,True,158.0
Feliciano Lopez,Hard,12.0,False,94.0
Feliciano Lopez,Hard,34.0,False,199.0
Feliciano Lopez,Hard,27.0,False,153.0
Feliciano Lopez,Hard,6.0,False,147.0
Feliciano Lopez,Clay,7.0,False,75.0
Feliciano Lopez,Clay,10.0,False,94.0
Feliciano Lopez,Clay,1.0,False,7.0
Feliciano Lopez,Clay,10.0,False,84.0
Feliciano Lopez,Clay,17.0,False,151.0
Janko Tipsarevic,Clay,9.0,True,161.0
Feliciano Lopez,Clay,13.0,False,162.0
Feliciano Lopez,Clay,7.0,False,89.0
Jarkko Nieminen,Clay,5.0,True,112.0
Feliciano Lopez,Clay,6.0,False,123.0
Feliciano Lopez,Clay,3.0,False,77.0
Feliciano Lopez,Clay,4.0,False,66.0
Feliciano Lopez,Clay,9.0,False,72.0
Tommy Haas,Clay,5.0,True,91.0
Feliciano Lopez,Clay,2.0,False,40.0
Feliciano Lopez,Hard,7.0,False,135.0
Feliciano Lopez,Hard,15.0,False,145.0
Jurgen Melzer,Hard,9.0,True,145.0
Feliciano Lopez,Hard,21.0,False,138.0
Feliciano Lopez,Hard,10.0,False,80.0
Feliciano Lopez,Hard,5.0,False,63.0
Lleyton Hewitt,Hard,11.0,True,95.0
Feliciano Lopez,Hard,8.0,False,105.0
Feliciano Lopez,Grass,14.0,False,108.0
Tommy Haas,Grass,18.0,True,128.0
Feliciano Lopez,Grass,28.0,False,150.0
Jarkko Nieminen,Grass,9.0,True,148.0
Feliciano Lopez,Grass,13.0,False,100.0
Jurgen Melzer,Grass,18.0,True,123.0
Feliciano Lopez,Grass,18.0,False,166.0
Feliciano Lopez,Grass,17.0,False,117.0
Marat Safin,Grass,18.0,True,132.0
Feliciano Lopez,Grass,26.0,False,182.0
Feliciano Lopez,Grass,7.0,False,81.0
Lleyton Hewitt,Grass,15.0,True,102.0
Feliciano Lopez,Grass,15.0,False,104.0
Mikhail Youzhny,Hard,8.0,True,106.0
Nikolay Davydenko,Hard,1.0,True,129.0
Tommy Robredo,Hard,13.0,True,177.0
Tommy Robredo,Hard,9.0,True,114.0
Tommy Robredo,Hard,1.0,True,119.0
Tommy Robredo,Hard,3.0,True,140.0
Tommy Robredo,Hard,10.0,True,87.0
Tommy Robredo,Hard,7.0,True,86.0
Tommy Robredo,Hard,10.0,True,86.0
Tommy Robredo,Hard,5.0,True,96.0
Jurgen Melzer,Hard,1.0,False,64.0
Tommy Robredo,Hard,10.0,True,116.0
Tommy Robredo,Hard,5.0,True,154.0
Tommy Robredo,Hard,9.0,True,103.0
James Blake,Hard,6.0,False,79.0
Tommy Robredo,Hard,5.0,True,122.0
Tommy Robredo,Hard,16.0,True,125.0
Tommy Robredo,Hard,5.0,True,133.0
Tommy Robredo,Clay,4.0,True,133.0
Tommy Robredo,Clay,3.0,True,133.0
Tommy Robredo,Clay,2.0,True,96.0
Tommy Robredo,Clay,6.0,True,95.0
Tommy Robredo,Clay,12.0,True,157.0
Tommy Robredo,Clay,2.0,True,100.0
Tommy Robredo,Clay,4.0,True,117.0
Tommy Robredo,Clay,5.0,True,132.0
Tommy Robredo,Clay,2.0,True,163.0
Tommy Robredo,Clay,1.0,True,94.0
Tommy Robredo,Clay,3.0,True,110.0
Tommy Robredo,Clay,3.0,True,93.0
Janko Tipsarevic,Clay,3.0,False,59.0
Tommy Robredo,Clay,2.0,True,97.0
Tommy Robredo,Clay,6.0,True,102.0
Tommy Robredo,Clay,0.0,True,113.0
Tommy Robredo,Clay,1.0,True,103.0
Tommy Robredo,Clay,6.0,True,141.0
Tommy Robredo,Clay,6.0,True,98.0
Tommy Robredo,Clay,3.0,True,95.0
Tommy Robredo,Clay,5.0,True,168.0
Marat Safin,Clay,6.0,False,164.0
Tommy Robredo,Clay,7.0,True,103.0
Tommy Robredo,Clay,5.0,True,84.0
Tommy Robredo,Clay,5.0,True,114.0
Tommy Robredo,Clay,5.0,True,105.0
Tommy Robredo,Clay,4.0,True,139.0
Lleyton Hewitt,Clay,3.0,False,140.0
Tommy Robredo,Clay,0.0,True,138.0
Tommy Robredo,Clay,1.0,True,59.0
Tommy Robredo,Clay,6.0,True,116.0
Tommy Robredo,Clay,4.0,True,121.0
Tommy Robredo,Clay,4.0,True,88.0
Tommy Robredo,Clay,5.0,True,108.0
Tommy Robredo,Hard,9.0,True,87.0
Tommy Robredo,Hard,3.0,True,104.0
Tommy Robredo,Hard,8.0,True,163.0
Tommy Robredo,Hard,9.0,True,138.0
Tommy Robredo,Hard,9.0,True,92.0
Tommy Robredo,Hard,2.0,True,98.0
Tommy Robredo,Hard,7.0,True,108.0
Tommy Robredo,Hard,9.0,True,109.0
James Blake,Hard,2.0,False,97.0
Tommy Robredo,Hard,5.0,True,128.0
Marat Safin,Hard,9.0,False,112.0
Tommy Robredo,Hard,5.0,True,99.0
Tommy Robredo,Hard,2.0,True,152.0
Tommy Robredo,Hard,6.0,True,97.0
Tommy Robredo,Hard,4.0,True,114.0
Tommy Robredo,Hard,9.0,True,125.0
Tommy Robredo,Hard,15.0,True,144.0
Tommy Robredo,Hard,7.0,True,153.0
Sebastien Grosjean,Hard,7.0,False,143.0
Tommy Robredo,Hard,4.0,True,113.0
Tommy Robredo,Hard,14.0,True,130.0
Tommy Robredo,Hard,2.0,True,90.0
Tommy Robredo,Hard,10.0,True,183.0
Tommy Robredo,Hard,4.0,True,143.0
Tommy Robredo,Hard,15.0,True,121.0
Tommy Robredo,Hard,11.0,True,128.0
Tommy Robredo,Hard,17.0,True,169.0
Juan Carlos Ferrero,Hard,12.0,False,170.0
Tommy Robredo,Grass,15.0,True,166.0
Tommy Robredo,Grass,6.0,True,84.0
Tommy Robredo,Grass,9.0,True,108.0
Tommy Robredo,Grass,13.0,True,154.0
Tommy Robredo,Grass,11.0,True,171.0
Tommy Robredo,Grass,7.0,True,138.0
Tommy Robredo,Grass,14.0,True,153.0
Tommy Robredo,Grass,4.0,True,136.0
Tommy Robredo,Grass,5.0,True,112.0
Tommy Robredo,Grass,7.0,True,135.0
Tommy Robredo,Grass,6.0,True,102.0
Tommy Robredo,Grass,7.0,True,76.0
Tommy Robredo,Hard,1.0,False,16.0
Tommy Robredo,Hard,14.0,False,146.0
Tommy Robredo,Hard,2.0,False,69.0
Tommy Robredo,Hard,0.0,False,67.0
Andy Roddick,Hard,13.0,True,91.0
Tommy Robredo,Hard,1.0,False,61.0
Tommy Robredo,Hard,9.0,False,87.0
David Nalbandian,Hard,3.0,True,116.0
Tommy Robredo,Hard,6.0,False,99.0
Tommy Robredo,Hard,5.0,False,96.0
Tommy Robredo,Hard,2.0,False,78.0
Fernando Gonzalez,Hard,2.0,True,96.0
Tommy Robredo,Hard,2.0,False,72.0
Tommy Robredo,Clay,3.0,False,148.0
Tommy Robredo,Clay,1.0,False,142.0
Nikolay Davydenko,Clay,4.0,True,156.0
Tommy Robredo,Clay,0.0,False,93.0
Tommy Robredo,Clay,4.0,False,141.0
Tommy Robredo,Clay,2.0,False,67.0
Andre Agassi,Clay,1.0,True,84.0
Tommy Robredo,Clay,6.0,False,119.0
Tommy Robredo,Hard,8.0,False,114.0
Mikhail Youzhny,Hard,1.0,True,124.0
Tommy Robredo,Hard,1.0,False,53.0
Tommy Robredo,Hard,2.0,False,37.0
Mikhail Youzhny,Hard,2.0,True,83.0
Tommy Robredo,Hard,3.0,False,102.0
James Blake,Hard,5.0,True,130.0
Tommy Robredo,Hard,5.0,False,67.0
Andy Roddick,Hard,11.0,True,91.0
Tommy Robredo,Hard,2.0,False,61.0
Tommy Robredo,Hard,8.0,False,66.0
Andy Roddick,Hard,6.0,True,92.0
Tommy Robredo,Grass,2.0,False,63.0
Tommy Robredo,Grass,14.0,False,99.0
Tommy Robredo,Grass,7.0,False,89.0
Tommy Haas,Grass,7.0,True,116.0
Tommy Robredo,Grass,5.0,False,89.0
Tommy Robredo,Grass,4.0,False,86.0
Tommy Robredo,Grass,5.0,False,93.0
Andy Roddick,Grass,9.0,True,107.0
Tommy Robredo,Grass,4.0,False,66.0
Tommy Robredo,Grass,4.0,False,81.0
Andy Roddick,Hard,11.0,True,103.0
Andy Roddick,Clay,8.0,False,96.0
Jurgen Melzer,Grass,12.0,False,104.0
Nikolay Davydenko,Hard,3.0,True,95.0
Janko Tipsarevic,Clay,8.0,True,98.0
Jurgen Melzer,Clay,5.0,True,123.0
Lleyton Hewitt,Clay,7.0,True,97.0
Mikhail Youzhny,Hard,8.0,True,115.0
Nikolay Davydenko,Hard,0.0,True,30.0
Jarkko Nieminen,Hard,8.0,True,109.0
Mikhail Youzhny,Grass,5.0,True,109.0
Fernando Gonzalez,Grass,18.0,False,148.0
Lleyton Hewitt,Grass,14.0,True,106.0
Lleyton Hewitt,Grass,14.0,True,91.0
Jurgen Melzer,Clay,8.0,False,198.0
Lleyton Hewitt,Hard,10.0,True,108.0
Lleyton Hewitt,Hard,8.0,True,116.0
Lleyton Hewitt,Hard,8.0,True,144.0
Lleyton Hewitt,Hard,11.0,True,88.0
Andy Roddick,Hard,8.0,False,81.0
Lleyton Hewitt,Hard,10.0,True,88.0
Lleyton Hewitt,Hard,18.0,True,133.0
Lleyton Hewitt,Hard,14.0,True,118.0
Lleyton Hewitt,Hard,11.0,True,173.0
Lleyton Hewitt,Hard,12.0,True,88.0
Lleyton Hewitt,Hard,7.0,True,136.0
James Blake,Hard,9.0,False,115.0
Lleyton Hewitt,Hard,9.0,True,115.0
Lleyton Hewitt,Hard,16.0,True,158.0
David Nalbandian,Hard,4.0,False,153.0
Lleyton Hewitt,Hard,14.0,True,142.0
Andy Roddick,Hard,31.0,False,127.0
Lleyton Hewitt,Hard,4.0,True,63.0
Lleyton Hewitt,Hard,3.0,True,110.0
Lleyton Hewitt,Hard,14.0,True,154.0
Lleyton Hewitt,Hard,9.0,True,77.0
Lleyton Hewitt,Hard,14.0,True,164.0
Lleyton Hewitt,Hard,17.0,True,130.0
Tommy Haas,Hard,5.0,False,120.0
Lleyton Hewitt,Hard,10.0,True,144.0
Lleyton Hewitt,Hard,5.0,True,78.0
Lleyton Hewitt,Hard,5.0,True,99.0
Lleyton Hewitt,Clay,2.0,True,102.0
Lleyton Hewitt,Clay,8.0,True,99.0
Lleyton Hewitt,Clay,4.0,True,94.0
Lleyton Hewitt,Clay,20.0,True,144.0
Lleyton Hewitt,Clay,11.0,True,122.0
Jarkko Nieminen,Clay,4.0,False,118.0
Lleyton Hewitt,Clay,4.0,True,135.0
Lleyton Hewitt,Clay,6.0,True,113.0
Lleyton Hewitt,Clay,11.0,True,113.0
Lleyton Hewitt,Clay,6.0,True,133.0
Lleyton Hewitt,Clay,10.0,True,133.0
Jurgen Melzer,Clay,7.0,False,117.0
Lleyton Hewitt,Clay,7.0,True,142.0
Lleyton Hewitt,Clay,1.0,True,115.0
Xavier Malisse,Clay,4.0,False,104.0
Lleyton Hewitt,Clay,2.0,True,155.0
Lleyton Hewitt,Clay,6.0,True,148.0
Nikolay Davydenko,Clay,6.0,False,136.0
Lleyton Hewitt,Clay,5.0,True,117.0
Lleyton Hewitt,Clay,14.0,True,137.0
Lleyton Hewitt,Clay,5.0,True,142.0
Lleyton Hewitt,Clay,5.0,True,142.0
Lleyton Hewitt,Clay,1.0,True,92.0
Nikolay Davydenko,Clay,2.0,False,52.0
Lleyton Hewitt,Clay,15.0,True,99.0
Andy Roddick,Clay,0.0,False,94.0
Lleyton Hewitt,Clay,5.0,True,178.0
Lleyton Hewitt,Clay,11.0,True,118.0
Lleyton Hewitt,Clay,11.0,True,136.0
Lleyton Hewitt,Clay,4.0,True,81.0
Lleyton Hewitt,Hard,3.0,True,82.0
Lleyton Hewitt,Hard,8.0,True,129.0
Lleyton Hewitt,Hard,6.0,True,123.0
Lleyton Hewitt,Hard,6.0,True,99.0
Lleyton Hewitt,Hard,3.0,True,112.0
Lleyton Hewitt,Hard,8.0,True,90.0
Lleyton Hewitt,Hard,8.0,True,108.0
Lleyton Hewitt,Hard,9.0,True,92.0
Lleyton Hewitt,Hard,8.0,True,84.0
Lleyton Hewitt,Hard,10.0,True,123.0
Lleyton Hewitt,Hard,7.0,True,166.0
Lleyton Hewitt,Hard,12.0,True,94.0
Lleyton Hewitt,Hard,6.0,True,131.0
Jarkko Nieminen,Hard,8.0,False,113.0
Lleyton Hewitt,Hard,8.0,True,92.0
Lleyton Hewitt,Hard,9.0,True,106.0
Lleyton Hewitt,Hard,7.0,True,92.0
Lleyton Hewitt,Hard,3.0,True,89.0
Tommy Haas,Hard,2.0,False,54.0
Lleyton Hewitt,Hard,9.0,True,109.0
Lleyton Hewitt,Hard,3.0,True,88.0
Lleyton Hewitt,Hard,7.0,True,125.0
Lleyton Hewitt,Hard,6.0,True,120.0
Lleyton Hewitt,Hard,14.0,True,110.0
Lleyton Hewitt,Hard,6.0,True,109.0
Lleyton Hewitt,Hard,15.0,True,175.0
James Blake,Hard,9.0,False,156.0
Lleyton Hewitt,Hard,19.0,True,104.0
Lleyton Hewitt,Hard,8.0,True,134.0
Lleyton Hewitt,Hard,4.0,True,104.0
Lleyton Hewitt,Hard,7.0,True,145.0
James Blake,Hard,13.0,False,138.0
Lleyton Hewitt,Hard,4.0,True,101.0
Lleyton Hewitt,Hard,8.0,True,128.0
Tommy Haas,Hard,10.0,False,121.0
Lleyton Hewitt,Hard,15.0,True,165.0
Andy Roddick,Hard,21.0,False,159.0
Lleyton Hewitt,Hard,5.0,True,80.0
Lleyton Hewitt,Hard,7.0,True,100.0
Lleyton Hewitt,Hard,17.0,True,130.0
Lleyton Hewitt,Hard,11.0,True,115.0
Lleyton Hewitt,Hard,7.0,True,97.0
Lleyton Hewitt,Hard,9.0,True,88.0
Lleyton Hewitt,Hard,18.0,True,95.0
Lleyton Hewitt,Grass,8.0,True,148.0
Lleyton Hewitt,Grass,12.0,True,113.0
Lleyton Hewitt,Grass,10.0,True,80.0
Lleyton Hewitt,Grass,13.0,True,98.0
Lleyton Hewitt,Grass,9.0,True,115.0
Lleyton Hewitt,Grass,18.0,True,177.0
Lleyton Hewitt,Grass,9.0,True,100.0
Lleyton Hewitt,Grass,6.0,True,104.0
Lleyton Hewitt,Grass,8.0,True,122.0
Lleyton Hewitt,Grass,12.0,True,86.0
Lleyton Hewitt,Grass,19.0,True,192.0
Lleyton Hewitt,Grass,15.0,True,100.0
Lleyton Hewitt,Grass,18.0,True,96.0
Lleyton Hewitt,Grass,15.0,True,124.0
Lleyton Hewitt,Grass,14.0,True,118.0
Lleyton Hewitt,Grass,11.0,True,149.0
Lleyton Hewitt,Grass,5.0,True,95.0
Jurgen Melzer,Grass,5.0,False,61.0
Lleyton Hewitt,Grass,9.0,True,97.0
Lleyton Hewitt,Grass,12.0,True,98.0
Lleyton Hewitt,Grass,4.0,True,141.0
Lleyton Hewitt,Grass,8.0,True,102.0
Lleyton Hewitt,Grass,10.0,True,104.0
Lleyton Hewitt,Grass,16.0,True,87.0
Lleyton Hewitt,Grass,10.0,True,107.0
Mikhail Youzhny,Grass,2.0,False,85.0
Lleyton Hewitt,Grass,20.0,True,173.0
Lleyton Hewitt,Grass,4.0,True,104.0
Lleyton Hewitt,Grass,5.0,True,101.0
David Nalbandian,Grass,2.0,False,67.0
Lleyton Hewitt,Grass,2.0,True,101.0
Lleyton Hewitt,Grass,7.0,True,158.0
Lleyton Hewitt,Grass,11.0,True,144.0
Lleyton Hewitt,Hard,14.0,False,124.0
Lleyton Hewitt,Hard,5.0,False,106.0
Janko Tipsarevic,Hard,14.0,True,128.0
Lleyton Hewitt,Hard,10.0,False,193.0
David Nalbandian,Hard,7.0,True,193.0
Lleyton Hewitt,Hard,9.0,False,121.0
Fernando Gonzalez,Hard,12.0,True,145.0
Lleyton Hewitt,Hard,17.0,False,106.0
Fernando Gonzalez,Hard,19.0,True,125.0
Lleyton Hewitt,Hard,8.0,False,128.0
Lleyton Hewitt,Hard,7.0,False,113.0
Marat Safin,Hard,18.0,True,122.0
Lleyton Hewitt,Hard,14.0,False,144.0
Lleyton Hewitt,Hard,6.0,False,128.0
Lleyton Hewitt,Hard,13.0,False,148.0
Lleyton Hewitt,Hard,6.0,False,90.0
Lleyton Hewitt,Clay,12.0,False,132.0
Lleyton Hewitt,Clay,2.0,False,65.0
Lleyton Hewitt,Clay,5.0,False,165.0
Lleyton Hewitt,Clay,2.0,False,74.0
Juan Carlos Ferrero,Clay,5.0,True,106.0
Lleyton Hewitt,Clay,7.0,False,114.0
Lleyton Hewitt,Hard,8.0,False,146.0
Mikhail Youzhny,Hard,9.0,True,145.0
Lleyton Hewitt,Hard,17.0,False,148.0
Lleyton Hewitt,Hard,10.0,False,108.0
Lleyton Hewitt,Hard,10.0,False,74.0
Andy Roddick,Hard,17.0,True,94.0
Lleyton Hewitt,Hard,8.0,False,111.0
Juan Carlos Ferrero,Hard,21.0,True,133.0
Lleyton Hewitt,Hard,6.0,False,117.0
Andre Agassi,Hard,7.0,True,131.0
Lleyton Hewitt,Hard,23.0,False,116.0
Lleyton Hewitt,Grass,12.0,False,171.0
Jarkko Nieminen,Grass,10.0,True,183.0
Lleyton Hewitt,Grass,13.0,False,168.0
Lleyton Hewitt,Grass,12.0,False,131.0
Lleyton Hewitt,Grass,15.0,False,160.0
Lleyton Hewitt,Grass,21.0,False,174.0
Andy Roddick,Grass,43.0,True,183.0
Lleyton Hewitt,Grass,4.0,False,155.0
Lleyton Hewitt,Grass,10.0,False,79.0
David Nalbandian,Hard,0.0,False,26.0
Jurgen Melzer,Hard,9.0,True,172.0
Xavier Malisse,Grass,14.0,True,94.0
Mikhail Youzhny,Hard,6.0,True,98.0
Juan Carlos Ferrero,Hard,7.0,True,87.0
Janko Tipsarevic,Hard,11.0,True,135.0
Xavier Malisse,Hard,3.0,False,47.0
Jurgen Melzer,Hard,10.0,True,88.0
Jurgen Melzer,Hard,4.0,True,102.0
Jurgen Melzer,Hard,9.0,True,90.0
Jurgen Melzer,Hard,21.0,True,148.0
Jurgen Melzer,Hard,14.0,True,105.0
Jurgen Melzer,Hard,0.0,True,20.0
Jurgen Melzer,Hard,3.0,True,95.0
Jurgen Melzer,Hard,4.0,True,93.0
Jurgen Melzer,Hard,11.0,True,108.0
Jurgen Melzer,Clay,6.0,True,96.0
Jurgen Melzer,Clay,11.0,True,134.0
Jurgen Melzer,Clay,10.0,True,116.0
Jurgen Melzer,Clay,12.0,True,112.0
Jurgen Melzer,Clay,12.0,True,102.0
Jurgen Melzer,Clay,9.0,True,146.0
Jurgen Melzer,Clay,6.0,True,105.0
Jurgen Melzer,Clay,0.0,True,103.0
Jurgen Melzer,Clay,2.0,True,114.0
Mikhail Youzhny,Clay,4.0,False,97.0
Jurgen Melzer,Clay,8.0,True,147.0
Jurgen Melzer,Hard,13.0,True,108.0
Jurgen Melzer,Hard,11.0,True,151.0
Jurgen Melzer,Hard,10.0,True,95.0
Juan Carlos Ferrero,Hard,1.0,False,69.0
Jurgen Melzer,Hard,7.0,True,107.0
Marat Safin,Hard,15.0,False,104.0
Jurgen Melzer,Hard,18.0,True,84.0
Jurgen Melzer,Hard,11.0,True,117.0
Jurgen Melzer,Hard,12.0,True,131.0
Jurgen Melzer,Hard,5.0,True,160.0
Jurgen Melzer,Hard,21.0,True,134.0
Jurgen Melzer,Hard,5.0,True,96.0
Jurgen Melzer,Grass,12.0,True,145.0
Jurgen Melzer,Grass,9.0,True,111.0
Jurgen Melzer,Grass,8.0,True,136.0
Jurgen Melzer,Grass,9.0,True,151.0
Jurgen Melzer,Grass,7.0,True,110.0
Jurgen Melzer,Grass,16.0,True,97.0
Jurgen Melzer,Grass,12.0,True,118.0
Jurgen Melzer,Grass,15.0,True,160.0
Jurgen Melzer,Grass,14.0,True,142.0
Jurgen Melzer,Grass,10.0,True,95.0
Jurgen Melzer,Grass,9.0,True,87.0
Jurgen Melzer,Grass,14.0,True,109.0
Fernando Gonzalez,Grass,9.0,False,94.0
Jurgen Melzer,Hard,10.0,False,134.0
